run,world,policy,seed,step,current_mean_clause,current_spread_clause,current_mass_clause,current_collapse_clause,future_collapse_step,first_collapse_clause_triggered,shield_abstract_state,shield_c,shield_a,shield_label,mean_welfare,failed_zone_count,total_mass,min_zone_welfare,resource_hhi,capture_index,containment_active_count,containment_timer_max,containment_timer_sum,containment_events_this_step,delayed_obs_step,delayed_obs_mean_welfare,delayed_obs_min_welfare,delayed_obs_failed_zone_count,obs_last_aid_max,obs_last_aid_mean,obs_response_to_aid_min,obs_response_to_aid_mean,obs_neighbor_delta_min,obs_neighbor_delta_mean,obs_resource_concentration_max,obs_resource_concentration_mean,bad_consequence_count,allocation_max,allocation_min,allocation_gini,steps_to_future_collapse,assigned_witness_class,minimal_missing_information_candidate,eligible_layer_from_BA4_1,candidate_kind,confidence,reason
baseline,W1_proxy_goodhart,feature_proxy,9601,24,0,1,0,spread,24,spread,"(8,39)",8,39,SAFE,0.33669866,5,989.67995481,0.03514968,0.17410758,0.63247063,0,0,0,0,21,0.48012017,0.21970139,0,0.95793018,0.66666667,0.00805193,0.076093,-0.22752402,-0.1451751,0.53170392,0.43527482,9,0.1554451,0.03046969,0.20379736,0,spread_blind,failed_zone_count >= 4,L4 eligible,aggregate_threshold,high,"Current state already satisfies real spread-collapse clause, but 18.0 projection contains only mean-welfare/resource_hhi."
baseline,W1_proxy_goodhart,feature_proxy,9602,0,0,0,0,none,25,spread,"(5,16)",5,16,SAFE,0.72618291,0,254.68980748,0.66563197,0.11961888,0.39776357,0,0,0,0,0,0.67833815,0.64132469,0,0.0,0.0,0.0,0.0,0.0,0.0,0.70247934,0.60590035,0,0.1719741,0.0359498,0.24514413,25,forward_dynamics_blind,bounded future reachability / time-to-collapse,L4 plus conditional L1 temporal,temporal,high,Current concrete state is not collapsed; false-safe status comes from later concrete collapse under future dynamics.
baseline,W1_proxy_goodhart,feature_proxy,9602,1,0,0,0,none,25,spread,"(5,13)",5,13,SAFE,0.77179356,0,263.7900766,0.68221405,0.11969267,0.40044182,0,0,0,0,0,0.67833815,0.64132469,0,0.0,0.0,0.0,0.0,0.0,0.0,0.70247934,0.60590035,0,0.1719741,0.0359498,0.24514413,24,forward_dynamics_blind,bounded future reachability / time-to-collapse,L4 plus conditional L1 temporal,temporal,high,Current concrete state is not collapsed; false-safe status comes from later concrete collapse under future dynamics.
baseline,W1_proxy_goodhart,feature_proxy,9602,2,0,0,0,none,25,spread,"(5,11)",5,11,SAFE,0.81492801,0,273.3953383,0.69523264,0.11980801,0.40336133,0,0,0,0,0,0.67833815,0.64132469,0,0.0,0.0,0.0,0.0,0.0,0.0,0.70247934,0.60590035,0,0.1719741,0.0359498,0.24514413,23,forward_dynamics_blind,bounded future reachability / time-to-collapse,L4 plus conditional L1 temporal,temporal,high,Current concrete state is not collapsed; false-safe status comes from later concrete collapse under future dynamics.
baseline,W1_proxy_goodhart,feature_proxy,9602,3,0,0,0,none,25,spread,"(5,9)",5,9,SAFE,0.85231802,0,283.57429887,0.70809352,0.11996548,0.40675052,0,0,0,0,0,0.72618291,0.66563197,0,1.03184462,0.66666667,0.02591888,0.0859995,0.07518782,0.10916039,0.69959236,0.59486461,6,0.16839037,0.03777743,0.23798344,22,policy_visible_concentration_blind,Obs.resource_concentration > 0.62,conditional L2/L3,variable_threshold,medium,"Delayed policy-visible resource concentration crosses the bad-consequence threshold, distinct from reporting HHI."
baseline,W1_proxy_goodhart,feature_proxy,9602,4,0,0,0,none,25,spread,"(5,7)",5,7,SAFE,0.87341129,0,294.37844703,0.7204417,0.12012357,0.41035403,0,0,0,0,1,0.77179356,0.68221405,0,1.03184462,0.66666667,0.0255285,0.08576219,0.07034972,0.10324348,0.69571067,0.57906772,6,0.16741703,0.03944894,0.23410622,21,policy_visible_concentration_blind,Obs.resource_concentration > 0.62,conditional L2/L3,variable_threshold,medium,"Delayed policy-visible resource concentration crosses the bad-consequence threshold, distinct from reporting HHI."
baseline,W1_proxy_goodhart,feature_proxy,9602,5,0,0,0,none,25,spread,"(5,7)",5,7,SAFE,0.88494659,0,305.82139481,0.73201531,0.12034028,0.41415498,0,0,0,0,2,0.81492801,0.69523264,0,1.03184462,0.66666667,0.02506426,0.08537645,0.0654551,0.09664147,0.65415459,0.55644053,6,0.166408,0.04084543,0.23243912,20,policy_visible_concentration_blind,Obs.resource_concentration > 0.62,conditional L2/L3,variable_threshold,medium,"Delayed policy-visible resource concentration crosses the bad-consequence threshold, distinct from reporting HHI."
baseline,W1_proxy_goodhart,feature_proxy,9602,6,0,0,0,none,25,spread,"(5,6)",5,6,SAFE,0.89073446,0,318.02791615,0.74284072,0.12061253,0.41824209,0,0,0,0,3,0.85231802,0.70809352,0,1.01034222,0.66666667,0.02516714,0.08186172,0.0549018,0.08211893,0.64611731,0.53832424,4,0.16390894,0.04137014,0.22792549,19,policy_visible_concentration_blind,Obs.resource_concentration > 0.62,conditional L2/L3,variable_threshold,medium,"Delayed policy-visible resource concentration crosses the bad-consequence threshold, distinct from reporting HHI."
baseline,W1_proxy_goodhart,feature_proxy,9602,7,0,0,0,none,25,spread,"(5,6)",5,6,SAFE,0.89468286,0,330.84559931,0.75299509,0.12096767,0.42263546,0,0,0,0,4,0.87341129,0.7204417,0,1.00450217,0.66666667,0.02517605,0.06803966,0.02167804,0.05056172,0.631155,0.51981262,2,0.15858989,0.04148984,0.22336632,18,policy_visible_concentration_blind,Obs.resource_concentration > 0.62,conditional L2/L3,variable_threshold,medium,"Delayed policy-visible resource concentration crosses the bad-consequence threshold, distinct from reporting HHI."
baseline,W1_proxy_goodhart,feature_proxy,9602,8,0,0,0,none,25,spread,"(5,6)",5,6,SAFE,0.89720707,0,344.49179185,0.76265077,0.12138072,0.42739405,0,0,0,0,5,0.88494659,0.73201531,0,0.99844801,0.66666667,0.02503014,0.06123469,-0.00302331,0.0262105,0.62333428,0.5051187,1,0.1574658,0.04079415,0.22152343,17,policy_visible_concentration_blind,Obs.resource_concentration > 0.62,conditional L2/L3,variable_threshold,medium,"Delayed policy-visible resource concentration crosses the bad-consequence threshold, distinct from reporting HHI."
baseline,W1_proxy_goodhart,feature_proxy,9602,9,0,0,0,none,25,spread,"(5,6)",5,6,SAFE,0.89812442,0,359.01825955,0.77137129,0.12184339,0.43248233,0,0,0,0,6,0.89073446,0.74284072,0,0.98345362,0.66666667,0.0245897,0.05840787,-0.00537127,0.01296912,0.60697378,0.48950855,0,0.15795405,0.03974436,0.21971598,16,forward_dynamics_blind,bounded future reachability / time-to-collapse,L4 plus conditional L1 temporal,temporal,high,Current concrete state is not collapsed; false-safe status comes from later concrete collapse under future dynamics.
baseline,W1_proxy_goodhart,feature_proxy,9602,10,0,0,0,none,25,spread,"(5,6)",5,6,SAFE,0.89667835,0,374.62387264,0.77892592,0.12244481,0.43797836,0,0,0,0,7,0.89468286,0.75299509,0,0.95153934,0.66666667,0.02400816,0.05975803,-0.00609059,0.00761395,0.59280006,0.47143214,0,0.15744301,0.03898309,0.2189458,15,forward_dynamics_blind,bounded future reachability / time-to-collapse,L4 plus conditional L1 temporal,temporal,high,Current concrete state is not collapsed; false-safe status comes from later concrete collapse under future dynamics.
baseline,W1_proxy_goodhart,feature_proxy,9602,11,0,0,0,none,25,spread,"(5,6)",5,6,SAFE,0.89263692,0,391.33720634,0.78500583,0.12310587,0.44376089,0,0,0,0,8,0.89720707,0.76265077,0,0.94479481,0.66666667,0.02315972,0.06181264,-0.00771125,0.0034773,0.58779426,0.46030497,0,0.15696887,0.0394772,0.21869409,14,forward_dynamics_blind,bounded future reachability / time-to-collapse,L4 plus conditional L1 temporal,temporal,high,Current concrete state is not collapsed; false-safe status comes from later concrete collapse under future dynamics.
baseline,W1_proxy_goodhart,feature_proxy,9602,12,0,0,0,none,25,spread,"(5,7)",5,7,SAFE,0.88486393,0,409.39354654,0.78935454,0.12391134,0.44995677,0,0,0,0,9,0.89812442,0.77137129,0,0.94772431,0.66666667,0.02215152,0.06410145,-0.01571987,-0.0011539,0.54447948,0.45275942,0,0.15541551,0.03993466,0.21630154,13,forward_dynamics_blind,bounded future reachability / time-to-collapse,L4 plus conditional L1 temporal,temporal,high,Current concrete state is not collapsed; false-safe status comes from later concrete collapse under future dynamics.
baseline,W1_proxy_goodhart,feature_proxy,9602,13,0,0,0,none,25,spread,"(5,8)",5,8,SAFE,0.87172497,0,428.64050246,0.79159088,0.12492659,0.45638192,0,0,0,0,10,0.89667835,0.77892592,0,0.94465804,0.66666667,0.02123818,0.06609798,-0.02830613,-0.00803274,0.55529575,0.44188556,0,0.15667153,0.04055241,0.21934574,12,forward_dynamics_blind,bounded future reachability / time-to-collapse,L4 plus conditional L1 temporal,temporal,high,Current concrete state is not collapsed; false-safe status comes from later concrete collapse under future dynamics.
baseline,W1_proxy_goodhart,feature_proxy,9602,14,0,0,0,none,25,spread,"(6,9)",6,9,SAFE,0.85341072,0,449.73779217,0.79188245,0.12606295,0.4634298,0,0,0,0,11,0.89263692,0.78500583,0,0.94181325,0.66666667,0.02060337,0.06830913,-0.04212245,-0.01554521,0.54234054,0.43478034,2,0.15541802,0.04116859,0.21775978,11,history_blind,delayed response_to_aid / neighbor_delta / last_aid,conditional L2/L3,temporal_policy_observation,medium,Delayed response/neighbor/last-aid history carries a harmful consequence signal absent from the 18.0 projection.
baseline,W1_proxy_goodhart,feature_proxy,9602,15,0,0,0,none,25,spread,"(6,10)",6,10,SAFE,0.82895581,0,472.13535454,0.77698719,0.12744145,0.47079888,0,0,0,0,12,0.88486393,0.78935454,0,0.93249307,0.66666667,0.01991053,0.07001561,-0.05954637,-0.02638867,0.5363954,0.43300555,2,0.15167161,0.041515,0.21816891,10,history_blind,delayed response_to_aid / neighbor_delta / last_aid,conditional L2/L3,temporal_policy_observation,medium,Delayed response/neighbor/last-aid history carries a harmful consequence signal absent from the 18.0 projection.
baseline,W1_proxy_goodhart,feature_proxy,9602,16,0,0,0,none,25,spread,"(6,12)",6,12,SAFE,0.79740413,0,497.37193622,0.72337713,0.12907341,0.47938009,0,0,0,0,13,0.87172497,0.79159088,0,0.94002919,0.66666667,0.01524021,0.07055847,-0.08040654,-0.04073615,0.53730633,0.4339965,6,0.15100718,0.04088849,0.21667097,9,history_blind,delayed response_to_aid / neighbor_delta / last_aid,conditional L2/L3,temporal_policy_observation,medium,Delayed response/neighbor/last-aid history carries a harmful consequence signal absent from the 18.0 projection.
baseline,W1_proxy_goodhart,feature_proxy,9602,17,0,0,0,none,25,spread,"(6,14)",6,14,SAFE,0.75756216,0,526.12893653,0.65682826,0.13106475,0.4889333,0,0,0,0,14,0.85341072,0.79188245,0,0.93250814,0.66666667,0.0137856,0.07189152,-0.10220249,-0.05590977,0.53969566,0.43102426,8,0.15062905,0.03971416,0.21653477,8,history_blind,delayed response_to_aid / neighbor_delta / last_aid,conditional L2/L3,temporal_policy_observation,medium,Delayed response/neighbor/last-aid history carries a harmful consequence signal absent from the 18.0 projection.
baseline,W1_proxy_goodhart,feature_proxy,9602,18,0,0,0,none,25,spread,"(6,17)",6,17,SAFE,0.70768335,0,558.50495971,0.57431066,0.13342991,0.49944673,0,0,0,0,15,0.82895581,0.77698719,0,0.91002968,0.66666667,0.01278918,0.07316883,-0.12871569,-0.07398798,0.53126569,0.42197361,9,0.15307797,0.03794421,0.2175255,7,history_blind,delayed response_to_aid / neighbor_delta / last_aid,conditional L2/L3,temporal_policy_observation,medium,Delayed response/neighbor/last-aid history carries a harmful consequence signal absent from the 18.0 projection.
baseline,W1_proxy_goodhart,feature_proxy,9602,19,0,0,0,none,25,spread,"(6,21)",6,21,SAFE,0.64994086,0,594.99015469,0.46651399,0.13618743,0.51123251,0,0,0,0,16,0.79740413,0.72337713,0,0.90604305,0.66666667,0.01186406,0.07423268,-0.15974904,-0.09435274,0.51530398,0.41160114,9,0.1526807,0.0359818,0.21571035,6,history_blind,delayed response_to_aid / neighbor_delta / last_aid,conditional L2/L3,temporal_policy_observation,medium,Delayed response/neighbor/last-aid history carries a harmful consequence signal absent from the 18.0 projection.
baseline,W1_proxy_goodhart,feature_proxy,9602,20,0,0,0,none,25,spread,"(6,24)",6,24,SAFE,0.58835606,0,638.01051009,0.36477601,0.13986248,0.52486824,0,0,0,0,17,0.75756216,0.65682826,0,0.90377431,0.66666667,0.01090436,0.07568671,-0.19802776,-0.11850683,0.49410919,0.40203826,9,0.15602943,0.03364114,0.21887386,5,history_blind,delayed response_to_aid / neighbor_delta / last_aid,conditional L2/L3,temporal_policy_observation,medium,Delayed response/neighbor/last-aid history carries a harmful consequence signal absent from the 18.0 projection.
baseline,W1_proxy_goodhart,feature_proxy,9602,21,0,0,0,none,25,spread,"(6,28)",6,28,SAFE,0.52537112,0,688.31309098,0.27844837,0.14420397,0.54102452,0,0,0,0,18,0.70768335,0.57431066,0,0.91846782,0.66666667,0.0102125,0.07717206,-0.24530572,-0.14745029,0.48217617,0.39624257,9,0.15981985,0.03154128,0.22516516,4,history_blind,delayed response_to_aid / neighbor_delta / last_aid,conditional L2/L3,temporal_policy_observation,medium,Delayed response/neighbor/last-aid history carries a harmful consequence signal absent from the 18.0 projection.
baseline,W1_proxy_goodhart,feature_proxy,9602,22,0,0,0,none,25,spread,"(7,31)",7,31,SAFE,0.46837566,0,748.80340323,0.20851883,0.14994398,0.56021099,0,0,0,0,19,0.64994086,0.46651399,0,0.91608421,0.66666667,0.00944007,0.0775533,-0.26588797,-0.1676143,0.47053759,0.38874291,9,0.15505396,0.02973206,0.22318515,3,history_blind,delayed response_to_aid / neighbor_delta / last_aid,conditional L2/L3,temporal_policy_observation,medium,Delayed response/neighbor/last-aid history carries a harmful consequence signal absent from the 18.0 projection.
baseline,W1_proxy_goodhart,feature_proxy,9602,23,0,0,0,none,25,spread,"(7,34)",7,34,SAFE,0.42340964,1,826.05698874,0.16084271,0.15743539,0.58286308,0,0,0,0,20,0.58835606,0.36477601,0,0.93617659,0.66666667,0.00868584,0.07760847,-0.25803953,-0.17439639,0.44337184,0.38840646,9,0.15593445,0.02860446,0.22377424,2,history_blind,delayed response_to_aid / neighbor_delta / last_aid,conditional L2/L3,temporal_policy_observation,medium,Delayed response/neighbor/last-aid history carries a harmful consequence signal absent from the 18.0 projection.
baseline,W1_proxy_goodhart,feature_proxy,9602,24,0,0,0,none,25,spread,"(7,37)",7,37,SAFE,0.37755025,3,929.93821341,0.09180831,0.16789714,0.61090159,0,0,0,0,21,0.52537112,0.27844837,0,0.95891912,0.66666667,0.00789946,0.07744734,-0.3220148,-0.17205757,0.44940332,0.38941037,9,0.15815021,0.02851076,0.22446609,1,history_blind,delayed response_to_aid / neighbor_delta / last_aid,conditional L2/L3,temporal_policy_observation,medium,Delayed response/neighbor/last-aid history carries a harmful consequence signal absent from the 18.0 projection.
baseline,W1_proxy_goodhart,feature_proxy,9603,0,0,0,0,none,25,mean+spread,"(5,16)",5,16,SAFE,0.72103047,0,254.78324505,0.67890063,0.11970671,0.39271591,0,0,0,0,0,0.67632352,0.61046567,0,0.0,0.0,0.0,0.0,0.0,0.0,0.70247934,0.60590035,0,0.16038635,0.03107481,0.22583657,25,forward_dynamics_blind,bounded future reachability / time-to-collapse,L4 plus conditional L1 temporal,temporal,high,Current concrete state is not collapsed; false-safe status comes from later concrete collapse under future dynamics.
baseline,W1_proxy_goodhart,feature_proxy,9603,1,0,0,0,none,25,mean+spread,"(5,14)",5,14,SAFE,0.7633549,0,263.99139776,0.70814732,0.11987073,0.39586325,0,0,0,0,0,0.67632352,0.61046567,0,0.0,0.0,0.0,0.0,0.0,0.0,0.70247934,0.60590035,0,0.16038635,0.03107481,0.22583657,24,forward_dynamics_blind,bounded future reachability / time-to-collapse,L4 plus conditional L1 temporal,temporal,high,Current concrete state is not collapsed; false-safe status comes from later concrete collapse under future dynamics.
baseline,W1_proxy_goodhart,feature_proxy,9603,2,0,0,0,none,25,mean+spread,"(5,12)",5,12,SAFE,0.80306409,0,273.78204767,0.71809145,0.12008113,0.39913234,0,0,0,0,0,0.67632352,0.61046567,0,0.0,0.0,0.0,0.0,0.0,0.0,0.70247934,0.60590035,0,0.16038635,0.03107481,0.22583657,23,forward_dynamics_blind,bounded future reachability / time-to-collapse,L4 plus conditional L1 temporal,temporal,high,Current concrete state is not collapsed; false-safe status comes from later concrete collapse under future dynamics.
baseline,W1_proxy_goodhart,feature_proxy,9603,3,0,0,0,none,25,mean+spread,"(5,10)",5,10,SAFE,0.83724939,0,284.14173717,0.72754154,0.12033009,0.40275526,0,0,0,0,0,0.72103047,0.67890063,0,0.9623181,0.66666667,0.02466384,0.08551835,0.06828626,0.10098163,0.7023082,0.59259764,6,0.1592958,0.03267814,0.22183881,22,policy_visible_concentration_blind,Obs.resource_concentration > 0.62,conditional L2/L3,variable_threshold,medium,"Delayed policy-visible resource concentration crosses the bad-consequence threshold, distinct from reporting HHI."
baseline,W1_proxy_goodhart,feature_proxy,9603,4,0,0,0,none,25,mean+spread,"(5,8)",5,8,SAFE,0.86091435,0,295.14752091,0.7364015,0.12063535,0.40683104,0,0,0,0,1,0.7633549,0.70814732,0,0.9623181,0.66666667,0.02431907,0.08524422,0.06194915,0.09467596,0.68887393,0.56903366,5,0.1585792,0.0341453,0.21494109,21,policy_visible_concentration_blind,Obs.resource_concentration > 0.62,conditional L2/L3,variable_threshold,medium,"Delayed policy-visible resource concentration crosses the bad-consequence threshold, distinct from reporting HHI."
baseline,W1_proxy_goodhart,feature_proxy,9603,5,0,0,0,none,25,mean+spread,"(5,7)",5,7,SAFE,0.87696754,0,306.91801738,0.74455238,0.12099307,0.41121867,0,0,0,0,2,0.80306409,0.71809145,0,0.9623181,0.66666667,0.02393151,0.08499,0.05567103,0.08773885,0.67158765,0.55162186,3,0.15866543,0.03544048,0.21047989,20,policy_visible_concentration_blind,Obs.resource_concentration > 0.62,conditional L2/L3,variable_threshold,medium,"Delayed policy-visible resource concentration crosses the bad-consequence threshold, distinct from reporting HHI."
baseline,W1_proxy_goodhart,feature_proxy,9603,6,0,0,0,none,25,mean+spread,"(5,7)",5,7,SAFE,0.8863749,0,319.31457405,0.75189461,0.12140827,0.4159385,0,0,0,0,3,0.83724939,0.72754154,0,0.95577479,0.66666667,0.02411091,0.0818805,0.04885231,0.07577976,0.65695486,0.54232621,2,0.16099889,0.03678749,0.2081153,19,policy_visible_concentration_blind,Obs.resource_concentration > 0.62,conditional L2/L3,variable_threshold,medium,"Delayed policy-visible resource concentration crosses the bad-consequence threshold, distinct from reporting HHI."
baseline,W1_proxy_goodhart,feature_proxy,9603,7,0,0,0,none,25,mean+spread,"(5,6)",5,6,SAFE,0.89265553,0,332.51197587,0.75831607,0.12193793,0.42093184,0,0,0,0,4,0.86091435,0.7364015,0,0.95147522,0.66666667,0.02419715,0.0740813,0.00226799,0.05233308,0.63205399,0.51892443,1,0.16486736,0.03788383,0.20766106,18,policy_visible_concentration_blind,Obs.resource_concentration > 0.62,conditional L2/L3,variable_threshold,medium,"Delayed policy-visible resource concentration crosses the bad-consequence threshold, distinct from reporting HHI."
baseline,W1_proxy_goodhart,feature_proxy,9603,8,0,0,0,none,25,mean+spread,"(5,6)",5,6,SAFE,0.89363069,0,346.58649819,0.76372877,0.12255376,0.42627378,0,0,0,0,5,0.87696754,0.74455238,0,0.95199258,0.66666667,0.02419417,0.06952625,0.00062143,0.03743853,0.62239651,0.50592361,1,0.16914567,0.03868899,0.20840575,17,policy_visible_concentration_blind,Obs.resource_concentration > 0.62,conditional L2/L3,variable_threshold,medium,"Delayed policy-visible resource concentration crosses the bad-consequence threshold, distinct from reporting HHI."
